,emir,bgdes,bgblng,bgrsi,bgema,bgsma,blngbnd,ema,sma,desindic,downBand,upBand,sigma,bho20,rsi,uho21,uho5,bho21,bho5,Date,Close
972,kuvvetli al,"[0, 0, 0]","[0, 0.16044862959675527, 0.8395513704032447]","[0, 0.24090163226530792, 0.8977459193367302]","[0.07282213808893481, 0.8543557238221303, 0]","[0.07282213808893481, 0.8543557238221303, 0]",91.97756852016224,-0.01510969415102581,-0.01510969415102581,100.0,2.8619939602049915,3.626426039795008,0.1820076379976228,3.24421,58.9774591933673,3.4721894909617252,3.4570797968106994,3.2361476190476184,3.4268400000000003,2009-01-08,3.5651
973,sat,"[0, 0, 0.5959899749373432]","[0, 0.919838815881462, 0.08016118411853795]","[0, 0.25608374806933315, 0.8597906298266672]","[0, 0.6918633556288606, 0.1540683221855697]","[0, 0.6918633556288606, 0.1540683221855697]",54.0080592059269,0.02443424886936718,0.02443424886936718,79.79949874686716,2.8452689902608865,3.6557610097391136,0.19297429035195887,3.250515,58.59790629826667,3.522288294854913,3.54672254372428,3.253471428571428,3.4937000000000005,2009-01-09,3.283
974,sat,"[0, 0.06380236305048242, 0.46809881847475876]","[0.20081036522008788, 0.7991896347799121, 0]","[0, 0.22457912457912413, 0.9385521885521897]","[0.32137153789654316, 0.35725692420691363, 0]","[0.32137153789654316, 0.35725692420691363, 0]",39.959481738995606,-0.06668062451738699,-0.06668062451738699,73.40494092373794,2.8833136334985845,3.660066366501416,0.18494112690543613,3.2716900000000004,59.3855218855219,3.3932602927272635,3.3265796682098765,3.2654952380952382,3.5085800000000007,2009-01-12,3.1937
975,al,"[0, 0.08528464017185797, 0.457357679914071]","[0.2781798316995781, 0.7218201683004218, 0]","[0, 0.6207602749333714, 0]","[0.33824151892484705, 0.3235169621503058, 0]","[0.33824151892484705, 0.3235169621503058, 0]",36.09100841502109,-0.07018093720197173,-0.07018093720197173,72.86788399570355,2.9325326538738574,3.6353873461261417,0.16734635529816286,3.2839599999999995,49.480993126665716,3.2856542525311903,3.2154733153292185,3.272228571428572,3.4670400000000003,2009-01-13,3.1862
976,al,"[0, 0.7661296097386315, 0.11693519513068423]","[0.9626611600704392, 0, 0]","[0, 0.7798599892299404, 0]","[0.19919323558594568, 0.6016135288281086, 0]","[0.19919323558594568, 0.6016135288281086, 0]",-0.38110311913854295,-0.04133013593999646,-0.04133013593999646,55.84675975653421,2.951135817273588,3.642764182726413,0.16467342034591087,3.2969500000000003,45.50350026925149,3.2320269594996662,3.1906968235596698,3.279661904761905,3.4091199999999997,2009-01-14,2.9485
977,al,"[0, 0.3402076620121744, 0.3298961689939128]","[0.5506367138035668, 0.4493632861964332, 0]","[0, 0.6642852029493881, 0]","[0.43687976351837243, 0.12624047296325502, 0]","[0.43687976351837243, 0.12624047296325502, 0]",22.46816430982166,-0.09064715457095483,-0.09064715457095483,66.49480844969564,2.9317643813895087,3.668075618610492,0.17531219933832928,3.2999199999999997,48.3928699262653,3.0791447754557284,2.9884976208847736,3.2916761904761898,3.33334,2009-01-15,3.0972
978,al,"[0, 0, 0.5427139276763339]","[0.12747857235493312, 0.8725214276450669, 0]","[0, 0.8668888604025119, 0]","[0.049061047074414985, 0.90187790585117, 0]","[0.049061047074414985, 0.90187790585117, 0]",43.62607138225334,-0.010179561263611523,-0.010179561263611523,77.1356963838167,2.9160683517684145,3.6718816482315866,0.17995554677694564,3.2939750000000005,43.3277784899372,3.088880435749208,3.0787008744855964,3.283185714285714,3.2353,2009-01-16,3.2458
979,kuvvetli al,"[0.07440028643036158, 0.8511994271392769, 0]","[0.0, 0, 0]","[0, 0.6696354380010533, 0]","[0, 0.4438061707003306, 0.27809691464983466]","[0, 0.4438061707003306, 0.27809691464983466]",-11.69478143912034,0.044104389052622935,0.044104389052622935,46.27998567848192,2.903248562586556,3.658701437413444,0.17986973210164012,3.280975,48.25911404997367,3.1734939262765955,3.2175983153292185,3.2846047619047622,3.1417200000000003,2009-01-20,2.8149
980,sat,"[0, 0.16978159684926766, 0.4151092015753662]","[0.2866497979217579, 0.7133502020782422, 0]","[0, 0.34137030805824736, 0.6465742298543816]","[0.4745358660246715, 0.05092826795065684, 0]","[0.4745358660246715, 0.05092826795065684, 0]",35.66751010391211,-0.09846033071108673,-0.09846033071108673,70.75546007876831,2.8464988300228167,3.7162011699771833,0.2070719857034212,3.28135,56.465742298543816,2.9801344562254903,2.8816741255144036,3.2793,3.1342799999999995,2009-01-21,3.1567
981,al,"[0.1525635309852875, 0.6948729380294251, 0]","[0.7698933269180879, 0.2301066730819122, 0]","[0, 0.8792918817230233, 0]","[0, 0.5563562214654543, 0.22182188926727286]","[0, 0.5563562214654543, 0.22182188926727286]",11.50533365409561,0.035179530549449986,0.035179530549449986,42.371823450735626,2.8183191155467195,3.691660884453281,0.2079385164063242,3.2549900000000003,43.01770295692442,3.0753413670842944,3.1105208976337444,3.259138095238095,3.05852,2009-01-22,2.9188
982,al,"[0, 0.6688363798484176, 0.16558181007579123]","[0.32704645361118667, 0.6729535463888133, 0]","[0, 0.9292911367445532, 0]","[0.19516490162653227, 0.6096701967469355, 0]","[0.19516490162653227, 0.6096701967469355, 0]",33.64767731944067,-0.04049430640158613,-0.04049430640158613,58.27909050378956,2.787037172380677,3.7088328276193216,0.21947515600920106,3.247935,41.76772158138617,2.990931806401586,2.9504375,3.2503095238095243,3.05262,2009-01-23,3.0972
983,al,"[0.07302719572001806, 0.8539456085599639, 0]","[0.568067758559388, 0.43193224144061204, 0]","[0, 0.8953452459739688, 0]","[0, 0.6951405069486134, 0.15242974652569333]","[0, 0.6951405069486134, 0.15242974652569333]",21.596612072030602,0.02417438126714533,0.02417438126714533,46.3486402139991,2.7625830682730887,3.692436931726912,0.22139377701281485,3.2275099999999997,37.38363114934922,3.0482332833419075,3.072407664609053,3.2322619047619052,3.04668,2009-01-26,2.9634
984,al,"[0.40629165555851865, 0.18741668888296276, 0]","[0.3819058579282798, 0.6180941420717202, 0]","[0, 0.9167999999999995, 0]","[0.21602350696495773, 0.5679529860700846, 0]","[0.21602350696495773, 0.5679529860700846, 0]",30.90470710358601,-0.021269745937138484,-0.021269745937138484,29.68541722207407,2.7410763518580628,3.700553648141936,0.22844697530568395,3.2208149999999995,42.08000000000001,3.0024898462457807,2.9812201003086423,3.2213047619047623,3.0466800000000007,2009-01-27,3.0376
985,al,"[0.20847773926952798, 0.5830445214609441, 0]","[0.20438436000743337, 0.7956156399925667, 0]","[0, 0.9166097609961841, 0]","[0, 0.9182830450119992, 0.040858477494000414]","[0, 0.9182830450119992, 0.040858477494000414]",39.78078199962833,0.006479892773216367,0.006479892773216367,39.5761130365236,2.7250560542774083,3.697243945722592,0.2314733074869484,3.21115,37.9152440249046,3.021421791897565,3.0279016846707814,3.208557142857142,2.9902,2009-01-28,3.1118
986,al,"[0.22820581178352456, 0.5435883764329509, 0]","[0.20994085143635657, 0.7900591485636435, 0]","[0, 0.9291346982316497, 0]","[0, 0.6554272811904591, 0.17228635940477047]","[0, 0.6554272811904591, 0.17228635940477047]",39.50295742818217,0.027323512859593446,0.027323512859593446,38.58970941082377,2.725083581424774,3.6853064185752262,0.2286244850358219,3.2051950000000002,41.77163254420876,3.0701551394037803,3.0974786522633737,3.2028857142857143,3.03474,2009-01-29,3.1044
987,al,"[0.28739002932551444, 0.4252199413489711, 0]","[0.26543838590256813, 0.7345616140974319, 0]","[0, 0.9801098486436629, 0]","[0, 0.8194991835123322, 0.09025040824383392]","[0, 0.8194991835123322, 0.09025040824383392]",36.7280807048716,0.01431313656376254,0.01431313656376254,35.63049853372428,2.7295285814247743,3.689751418575226,0.2286244850358219,3.2096400000000003,40.49725378390843,3.088620505411546,3.1029336419753086,3.2007476190476183,3.02576,2009-01-30,3.0822
988,al,"[0, 0.26792855238603125, 0.3660357238069844]","[0, 0.7456586407954837, 0.2543413592045162]","[0, 0.7692570128885517, 0]","[0, 0.9970875673808371, 0.0014562163095814052]","[0, 0.9970875673808371, 0.0014562163095814052]",62.71706796022581,0.00016522009177455388,0.00016522009177455388,68.30178619034922,2.7470333662696618,3.6722466337303374,0.2202888732049232,3.2096400000000003,45.768574677786205,3.0851584681798303,3.085323688271605,3.204628571428572,3.0628800000000003,2009-02-02,3.3273
989,sat,"[0, 0.14956011730205432, 0.42521994134897284]","[0, 0.638895072724207, 0.36110492727579296]","[0, 0.7091371800518774, 0]","[0, 0, 0.6251454573347922]","[0, 0, 0.6251454573347922]",68.05524636378965,0.07092805454362061,0.07092805454362061,71.26099706744864,2.7453412450523618,3.633088754947638,0.21136845473697047,3.1892150000000004,47.27157049870306,3.2157249804358035,3.286653034979424,3.2035714285714287,3.0598799999999997,2009-02-03,3.3495
990,al,"[0, 0.9008264462809916, 0.049586776859504196]","[0, 0.9354451762042187, 0.06455482379578129]","[0, 0.47627690823797564, 0.3093077294050609]","[0, 0.10378838107599227, 0.44810580946200385]","[0, 0.10378838107599227, 0.44810580946200385]",53.227741189789064,0.05084140486333722,0.05084140486333722,52.47933884297521,2.754198509222331,3.607891490777669,0.20326023370365184,3.181045,53.09307729405061,3.287858569416498,3.338699974279835,3.1957904761904756,3.13266,2009-02-04,3.2086
991,al,"[0, 0.9008264462809916, 0.049586776859504196]","[0, 0.9102404487662119, 0.0897595512337881]","[0, 0.21169749201123267, 0.9707562699719183]","[0.1540849977535674, 0.6918300044928651, 0]","[0.1540849977535674, 0.6918300044928651, 0]",54.487977561689405,-0.015171259836433302,-0.015171259836433302,52.47933884297521,2.7928357128680332,3.555874287131967,0.18167585101522235,3.174355,59.70756269971918,3.2451211055154454,3.229949845679012,3.1890666666666667,3.19504,2009-02-05,3.2086
992,al,"[0, 0.26792855238603125, 0.3660357238069844]","[0, 0.5209805755164544, 0.4790194244835456]","[0, 0.49171850699844444, 0.27070373250388896]","[0.13815447459134594, 0.7236910508173082, 0]","[0.13815447459134594, 0.7236910508173082, 0]",73.95097122417728,-0.013602735257480349,-0.013602735257480349,68.30178619034922,2.800030886870889,3.5130291131291096,0.1697614824424334,3.15653,52.70703732503889,3.2254283525414307,3.2118256172839503,3.1759857142857144,3.2144,2009-02-06,3.3273
993,al,"[0, 0.8603039189549457, 0.06984804052252713]","[0, 0.7668446100564951, 0.2331553899435049]","[0, 0.6389732844421158, 0]","[0, 0.5176241556895468, 0.2411879221552266]","[0, 0.5176241556895468, 0.2411879221552266]",61.657769497175245,0.02736481549561498,0.02736481549561498,53.492402026126356,2.8397564835087152,3.450293516491284,0.14536596023394485,3.1450249999999995,49.025667888947105,3.2803591428377183,3.3077239583333333,3.1590095238095235,3.23524,2009-02-09,3.2162
994,al,"[0, 0.6624900026659577, 0.16875499866702115]","[0, 0.5983901091474937, 0.4016098908525063]","[0, 0, 1]","[0.14895452180911184, 0.7020909563817763, 0]","[0.14895452180911184, 0.7020909563817763, 0]",70.08049454262532,-0.014666111478236932,-0.014666111478236932,58.43774993335106,2.833926731635585,3.4323432683644146,0.1424801277925784,3.133135,66.04458917835672,3.2457635266016935,3.2310974151234566,3.1537047619047613,3.2842600000000006,2009-02-10,3.2533
995,al,"[0.08877632631298411, 0.8224473473740318, 0]","[0, 0.9113338885167701, 0.08866611148322988]","[0, 0.5128907107825188, 0.217773223043703]","[0.005958736204690997, 0.988082527590618, 0]","[0.005958736204690997, 0.988082527590618, 0]",54.433305574161494,-0.0005866991373340014,-0.0005866991373340014,45.561183684350794,2.826353250385332,3.4332367496146667,0.14449607124507974,3.129795,52.17773223043703,3.249827311277252,3.2492406121399173,3.137090476190476,3.2620400000000003,2009-02-11,3.1567
996,al,"[0, 0.9402825913089847, 0.02985870434550762]","[0, 0.7738398623549944, 0.22616013764500564]","[0, 0.025898910151891528, 1]","[0.28267248165513753, 0.43465503668972494, 0]","[0.28267248165513753, 0.43465503668972494, 0]",61.30800688225028,-0.02783202602668844,-0.02783202602668844,51.49293521727538,2.8302238930166634,3.4353261069833363,0.14407195570635056,3.132775,64.35252724620271,3.1996116042159883,3.1717795781893,3.1356761904761905,3.2428000000000003,2009-02-12,3.2012
997,sat,"[0, 0.14956011730205432, 0.42521994134897284]","[0, 0.24791776533130216, 0.7520822346686978]","[0, 0.49017074296262136, 0.27457314259344656]","[0.04585961583308309, 0.9082807683338339, 0]","[0.04585961583308309, 0.9082807683338339, 0]",87.60411173343489,-0.00451535294120875,-0.00451535294120875,71.26099706744864,2.84117215235031,3.4214278476496918,0.1381561179284241,3.1313000000000004,52.745731425934466,3.2004680921387405,3.195952739197532,3.133914285714285,3.2324200000000003,2009-02-13,3.3495
998,sat,"[0, 0.9402825913089847, 0.02985870434550762]","[0, 0.8119541222598088, 0.18804587774019127]","[0, 0.12162542747938034, 1]","[0, 0.24688261973658546, 0.3765586901317073]","[0, 0.24688261973658546, 0.3765586901317073]",59.40229388700956,0.04272377732120747,0.04272377732120747,51.49293521727538,2.8394082499953064,3.448461750004693,0.1450127380974731,3.143935,61.95936431301549,3.280828434612949,3.3235522119341563,3.134628571428572,3.2309399999999995,2009-02-17,3.2012
999,al,"[0, 0.8603039189549457, 0.06984804052252713]","[0, 0.8026168623300413, 0.19738313766995874]","[0, 0.016081625011701135, 1]","[0.16904442421460333, 0.6619111515707934, 0]","[0.16904442421460333, 0.6619111515707934, 0]",59.869156883497936,-0.016644169913035082,-0.016644169913035082,53.492402026126356,2.8543458669410784,3.4587541330589224,0.14390673002805818,3.15655,64.59795937470747,3.237891533596162,3.221247363683127,3.1537238095238096,3.23538,2009-02-18,3.2162
1000,al,"[0.10903758997600732, 0.7819248200479854, 0]","[0.020697464304824963, 0.979302535695175, 0]","[0, 0.443487394957983, 0.3912815126050425]","[0.09651134239163972, 0.8069773152167206, 0]","[0.09651134239163972, 0.8069773152167206, 0]",48.96512678475875,-0.009502538689251772,-0.009502538689251772,44.548120501199634,2.9021151925355944,3.406524807464405,0.12009752736400267,3.1543200000000002,53.912815126050425,3.2261951184217614,3.2166925797325097,3.1586761904761897,3.23238,2009-02-19,3.1491
1001,al,"[0.20847773926952798, 0.5830445214609441, 0]","[0.24800507442609715, 0.7519949255739029, 0]","[0, 0.405565217391304, 0.48608695652173994]","[0.2498172236702093, 0.5003655526595814, 0]","[0.2498172236702093, 0.5003655526595814, 0]",37.59974627869514,-0.02459708645989433,-0.02459708645989433,39.5761130365236,2.922031292541287,3.426738707458713,0.12016843212319687,3.174385,54.8608695652174,3.1846242212335563,3.160027134773662,3.1572666666666667,3.2249600000000003,2009-02-20,3.1118
1002,al,"[0.4454812050119974, 0.1090375899760052, 0]","[0.6824048174253082, 0.3175951825746918, 0]","[0, 0.4880241024353504, 0.27993974391162413]","[0.26265874743927875, 0.4746825051214425, 0]","[0.26265874743927875, 0.4746825051214425, 0]",15.879759128734591,-0.02586146713703119,-0.02586146713703119,27.72593974940013,2.95257485158734,3.3954351484126604,0.10544292781555242,3.174005,52.79939743911624,3.1453562588036976,3.1194947916666664,3.1731809523809518,3.22344,2009-02-23,3.0229
1003,al,"[0.10903758997600732, 0.7819248200479854, 0]","[0.1497720202844377, 0.8502279797155623, 0]","[0, 0.9633674399756862, 0]","[0.413219699581531, 0.173560600836938, 0]","[0.413219699581531, 0.173560600836938, 0]",42.511398985778115,-0.04068574827713345,-0.04068574827713345,44.548120501199634,2.95293767419792,3.41437232580208,0.10986539323908576,3.183655,39.084185999392155,3.0793259231742525,3.038640174897119,3.1710428571428566,3.20556,2009-02-24,3.1491
1004,al,"[0.4652092775259939, 0.06958144494801217, 0]","[0.8007876974062214, 0.19921230259377856, 0]","[0, 0.7801480356803949, 0]","[0, 0.6251373397463207, 0.18743133012683963]","[0, 0.6251373397463207, 0.18743133012683963]",9.960615129688929,0.013397765126557992,0.013397765126557992,26.739536123700304,2.9745921899217147,3.3852878100782853,0.09778467146585,3.17994,34.503700892009874,3.116949199894018,3.130346965020576,3.176,3.1402400000000004,2009-02-25,3.0155
1005,kuvvetli al,"[0.8813649693415095, 0, 0]","[0.0, 0, 0]","[0, 0.7145221826580703, 0]","[0.2838677318243763, 0.43226453635124745, 0]","[0.2838677318243763, 0.43226453635124745, 0]",-28.77041827318829,-0.027949710753634168,-0.027949710753634168,5.9317515329245225,2.979866583966132,3.3985834160338686,0.0996944838256519,3.189225,47.13694543354824,3.0622461999511654,3.034296489197532,3.1784714285714286,3.12982,2009-02-26,2.8594
1006,kuvvetli al,"[0.9408157824580118, 0, 0]","[0.3779521584030674, 0, 0]","[0, 0.9293254881896482, 0]","[0.6566747482259079, 0, 0]","[0.6566747482259079, 0, 0]",-17.896576588677725,-0.0646564128799425,-0.0646564128799425,2.95921087709941,2.929623903704524,3.446616096295476,0.12309337918832194,3.18812,41.766862795258795,2.952868347036321,2.8882119341563786,3.1809523809523808,3.08968,2009-02-27,2.8371
1007,kuvvetli al,"[1.0, 0, 0]","[0.0, 0, 0]","[0, 0.6266754813651759, 0]","[0.45865239014556414, 0.08269521970887177, 0]","[0.45865239014556414, 0.08269521970887177, 0]",-42.78260759935159,-0.04515906601516262,-0.04515906601516262,0.0,2.8731804087989867,3.4778195912010132,0.14396171009572034,3.1755,30.6668870341294,2.8904442383402653,2.8452851723251027,3.1724666666666663,3.03174,2009-03-02,2.6145
1008,kuvvetli al,"[1.0, 0, 0]","[0.26782647305436935, 0, 0]","[0, 0.7238205654151426, 0]","[0.9040243583355048, 0, 0]","[0.9040243583355048, 0, 0]",-31.324292697948195,-0.08901053729259177,-0.08901053729259177,0.0,2.7659219014160765,3.5583480985839238,0.18867290408758253,3.162135,33.095514135378565,2.7416507764901223,2.6526402391975306,3.159385714285714,2.9768,2009-03-03,2.5177
1009,kuvvetli al,"[0.8747295022842033, 0, 0]","[0.7841771151283673, 0, 0]","[0.4441383532292605, 0.4223446587082958, 0]","[0.8230771226506569, 0, 0]","[0.8230771226506569, 0, 0]",-9.2334657944231,-0.08104044569691338,-0.08104044569691338,6.263524885789832,2.658489397003537,3.619010602996464,0.228695525236411,3.1387500000000004,25.558616467707395,2.620893004853292,2.5398525591563788,3.1360571428571427,2.89512,2009-03-04,2.5698
1010,kuvvetli al,"[1.0, 0, 0]","[0.6733499026078065, 0, 0]","[0.4445294567712306, 0.42218821729150774, 0]","[0.2930851263779993, 0.41382974724400134, 0]","[0.2930851263779993, 0.41382974724400134, 0]",-13.974942939020199,-0.028857258469678463,-0.028857258469678463,0.0,2.5750417099504666,3.6214982900495327,0.2491563285950156,3.09827,25.554705432287694,2.593342855177497,2.5644855967078186,3.1091761904761914,2.76884,2009-03-05,2.4288
1011,kuvvetli al,"[1.0, 0, 0]","[0.7839211541704303, 0, 0]","[0.40149094781682815, 0.43940362087326873, 0]","[0.5434770980842052, 0, 0]","[0.5434770980842052, 0, 0]",-9.244416471647266,-0.05351093481127256,-0.05351093481127256,0.0,2.464473672642855,3.654096327357145,0.283243489217688,3.059285,25.98509052183172,2.5046187666013955,2.451107831790123,3.0731047619047613,2.6796999999999995,2009-03-06,2.3545
1012,kuvvetli al,"[1.0, 0, 0]","[0.9043722971649067, 0, 0]","[1, 0, 0]","[0.542097631175856, 0, 0]","[0.542097631175856, 0, 0]",-4.091202486021198,-0.0533751120432715,-0.0533751120432715,0.0,2.3569754886751704,3.6836145113248295,0.3158664339642045,3.020295,14.78620056605216,2.4236723728457408,2.3702972608024693,3.029261904761905,2.5935799999999998,2009-03-09,2.3027
1013,kuvvetli al,"[0.3333970194879632, 0.3332059610240736, 0]","[0.45866695155552967, 0.5413330484444703, 0]","[1, 0.02693586313143548, 0]","[0.45456023139168616, 0.09087953721662764, 0]","[0.45456023139168616, 0.09087953721662764, 0]",27.06665242222352,-0.04475615071093353,-0.04475615071093353,33.33014902560184,2.266856429825753,3.688323570174248,0.33844455722583194,2.97759,15.673396578285887,2.3584421718014688,2.3136860210905352,2.988590476190476,2.4970600000000003,2009-03-10,2.6516
1014,kuvvetli al,"[0.41841803591899135, 0.16316392816201727, 0]","[0.4517428557325261, 0.5482571442674739, 0]","[1, 0, 0]","[0, 0, 0]","[0, 0, 0]",27.41285721337369,0.07849371695132046,0.07849371695132046,29.07909820405043,2.2196305056678707,3.63308949433213,0.33653785444387113,2.9263600000000003,14.038264703566625,2.5165174713202845,2.595011188271605,2.9454523809523816,2.4347,2009-03-11,2.6071
1015,sat,"[0, 0, 0.5601834161253345]","[0, 0.6824185150999713, 0.3175814849000287]","[0, 0.7588504413944201, 0]","[0, 0, 0.5025728074564657]","[0, 0, 0.5025728074564657]",65.87907424500143,0.0394488076959183,0.0394488076959183,78.00917080626672,2.201710307681912,3.594549692318089,0.33162842491337546,2.89813,33.971261034860504,2.5653609916867977,2.604809799382716,2.9132761904761915,2.46148,2009-03-12,3.1193
1016,kuvvetli al,"[0, 0.4184180359189918, 0.29079098204050413]","[0, 0.8376928383258365, 0.16230716167416348]","[0, 0.7525752036431271, 0]","[0, 0, 0]","[0, 0, 0]",58.11535808370817,0.1692377509559866,0.1692377509559866,64.5395491020252,2.1728129950114807,3.5588270049885202,0.3300033357088188,2.8658200000000003,33.81438009107818,2.8640535942086225,3.033291345164609,2.8842714285714286,2.4689400000000004,2009-03-13,2.9783
1017,al,"[0, 0.645777607948032, 0.17711119602598402]","[0, 0.9188024685564095, 0.08119753144359051]","[0, 0.5027441485068599, 0.24313962873285036]","[0, 0.27255177993066954, 0.36372411003466515]","[0, 0.27255177993066954, 0.36372411003466515]",54.059876572179526,0.06155585035073453,0.06155585035073453,58.8555598012992,2.18843685292723,3.53946314707277,0.3216729271775096,2.86395,52.4313962873285,2.9256570483118165,2.987212898662551,2.8778904761904767,2.60704,2009-03-16,2.9188
1018,al,"[0, 0, 0.5458540313335888]","[0, 0.589421150588478, 0.41057884941152195]","[0, 0.7710394552373319, 0]","[0, 0.9055086094125604, 0.04724569529371979]","[0, 0.9055086094125604, 0.04724569529371979]",70.5289424705761,0.007995755213860978,0.007995755213860978,77.29270156667944,2.2220004654478323,3.4836095345521687,0.3003831116915092,2.852805,45.7240136190667,2.9219596203005427,2.9299553755144037,2.869395238095238,2.7318,2009-03-17,3.1118
1019,kuvvetli sat,"[0, 0, 0.9717233473442883]","[0, 0.18793629763189842, 0.8120637023681015]","[0, 0.7005667931984815, 0]","[0, 0.32776385422730636, 0.33611807288634676]","[0, 0.32776385422730636, 0.33611807288634676]",90.60318511840508,0.0568838667109457,0.0568838667109457,98.58616736721441,2.2113309502285095,3.451209049771492,0.29520907131975754,2.83127,47.485830170037964,3.024324530922799,3.0812083976337448,2.8559476190476185,2.855020000000001,2009-03-18,3.3347
1020,kuvvetli al,"[0, 0, 0]","[0, 0.04301944716408428, 0.9569805528359158]","[0, 0.3424489795918359, 0.6438775510204102]","[0, 0, 0.5937691239049976]","[0, 0, 0.5937691239049976]",97.84902764179579,0.10048815111678833,0.10048815111678833,100.0,2.187393067239773,3.4662069327602274,0.3044794917905845,2.8268,56.4387755102041,3.1916838524840347,3.292172003600823,2.8446285714285717,2.94706,2009-03-19,3.4387
1021,kuvvetli al,"[0, 0, 0]","[0, 0.07234887900436604, 0.927651120995634]","[0, 0.13938720725724296, 1]","[0, 0, 0.5262746973011632]","[0, 0, 0.5262746973011632]",96.3825560497817,0.08906554615629148,0.08906554615629148,100.0,2.1472571709766006,3.5181928290233992,0.3264132519159045,2.832725,61.515319818568926,3.3248788339877415,3.413944380144033,2.8509857142857142,3.0925800000000003,2009-03-20,3.4686
1022,kuvvetli al,"[0, 0, 0]","[0, 0, 0]","[0, 0, 1]","[0, 0.3288020902440468, 0.33559895487797653]","[0, 0.3288020902440468, 0.33559895487797653]",110.3696171322341,0.056796012346728375,0.056796012346728375,100.0,2.111160080207486,3.5832499197925136,0.3504975808535781,2.847205,70.18119490695396,3.4023755411512138,3.459171553497942,2.8615809523809523,3.15646,2009-03-23,3.7359
1023,kuvvetli sat,"[0, 0, 0.8651967624895337]","[0, 0.07859730722986569, 0.9214026927701343]","[0, 0, 1]","[0, 0, 0.6337157664678774]","[0, 0, 0.6337157664678774]",96.07013463850672,0.1072486310623728,0.1072486310623728,93.25983812447669,2.0247446556714475,3.705345344328553,0.4001430211088346,2.8650450000000003,74.07219887600628,3.582217161118697,3.68946579218107,2.876795238095238,3.2545199999999994,2009-03-24,3.6393
1024,kuvvetli sat,"[0, 0, 0.9896734579960929]","[0, 0.08338875993090397, 0.916611240069096]","[0, 0, 1]","[0, 0.5942943162340165, 0.2028528418829917]","[0, 0.5942943162340165, 0.2028528418829917]",95.8305620034548,0.034330358735307875,0.034330358735307875,99.48367289980465,1.9975803928328448,3.8038096071671545,0.4300545748415023,2.9006950000000002,76.61964114504863,3.612997123260576,3.6473274819958834,2.906514285714286,3.41794,2009-03-25,3.7285
1025,kuvvetli al,"[0, 0, 0]","[0, 0.05025097702804714, 0.9497490229719528]","[0, 0, 1]","[0, 0.5351416619719634, 0.23242916901401825]","[0, 0.5351416619719634, 0.23242916901401825]",97.48745114859764,0.039335789820501336,0.039335789820501336,100.0,1.9466359491030167,3.903774050896982,0.4659852623318964,2.925205,78.20494897245912,3.6752780862083054,3.7146138760288063,2.935866666666666,3.5234400000000003,2009-03-26,3.8546
1026,kuvvetli sat,"[0, 0, 0.7320703653585926]","[0, 0.3545585681747309, 0.6454414318252691]","[0, 0, 1]","[0, 0.3035928731913196, 0.3482035634043401]","[0, 0.3035928731913196, 0.3482035634043401]",82.27207159126345,0.0589291879454108,0.0589291879454108,86.60351826792963,1.8982566507423893,4.023453349257611,0.5059992139321957,2.960855,81.79378008145133,3.771971275017552,3.830900462962963,2.9634571428571426,3.6022,2009-03-27,3.6467
1027,sat,"[0, 0.22430568979960072, 0.3878471551001996]","[0, 0.6643414255919552, 0.3356585744080448]","[0, 0, 1]","[0.30776897702513967, 0.3844620459497206, 0]","[0.30776897702513967, 0.3844620459497206, 0]",66.78292872040224,-0.027394682006999016,-0.027394682006999016,69.39235775500998,1.9113283196262647,4.109901680373735,0.5234698477970164,3.010615,84.71656749138741,3.70442303848848,3.677028356481481,3.003414285714286,3.6853800000000003,2009-03-30,3.3796
1028,kuvvetli al,"[0, 0, 0]","[0, 0.2063605322752744, 0.7936394677247256]","[0, 0, 1]","[1.0, 0, 0]","[1.0, 0, 0]",89.68197338623628,-0.10050233463757463,-0.10050233463757463,100.0,1.9636931820509282,4.138496817949071,0.5178103894995583,3.051095,73.75961033379494,3.5292733608721427,3.4287710262345685,3.0409047619047618,3.721,2009-03-31,3.9141
1029,kuvvetli al,"[0, 0, 0]","[0, 0.06670194553555689, 0.9332980544644431]","[0, 0, 1]","[0, 0, 0.5675087374475032]","[0, 0, 0.5675087374475032]",96.66490272322216,0.09604390237348692,0.09604390237348692,100.0,1.9749685920190136,4.203731407980985,0.5306578133242789,3.08935,66.67242197953986,3.7367779211861833,3.8328218235596703,3.0667380952380947,3.64974,2009-04-01,4.1294
1030,kuvvetli al,"[0, 0, 0]","[0, 0, 0.8424071099173244]","[0, 0, 1]","[0, 0, 0.7745601962440751]","[0, 0, 0.7745601962440751]",101.6341779329196,0.1310848255923749,0.1310848255923749,100.0,1.996635756151221,4.321704243848779,0.5535877351660853,3.15917,66.99016673792218,3.9484859048603,4.079570730452675,3.128623809523808,3.7047,2009-04-02,4.3597
1031,kuvvetli al,"[0, 0, 0]","[0, 0.05508397678309507, 0.9449160232169049]","[0, 0, 1]","[0, 0, 0.8412999165411422]","[0, 0, 0.8412999165411422]",97.24580116084525,0.14237970575488212,0.14237970575488212,100.0,2.033392235233109,4.44090776476689,0.5732179832223285,3.23715,73.84908631334687,4.170218995376805,4.312598701131687,3.2053714285714285,3.7848800000000002,2009-04-03,4.3746
