,emir,bgdes,bgblng,bgrsi,bgema,bgsma,blngbnd,ema,sma,desindic,downBand,upBand,sigma,bho20,rsi,uho21,uho5,bho21,bho5,Date,Close
1285,kuvvetli sat,"[0, 0.05779334500875507, 0.47110332749562245]","[0, 0.04718148633280719, 0.9528185136671928]","[0, 0, 1]","[0, 0.6766832679619685, 0.1616583660190157]","[0, 0.6766832679619685, 0.1616583660190157]",97.64092568335964,0.0548864980119248,0.0548864980119248,73.55516637478112,32.996776228102426,38.008223771897576,1.1932017961417043,35.50250000000001,70.97222222222214,37.43888922215268,37.49377572016461,35.49523809523809,36.88200000000001,2010-04-28,37.89
1286,kuvvetli sat,"[0, 0, 0.9299474605954484]","[0, 0, 0.12925493293500154]","[0, 0, 1]","[0, 0.1869182870660505, 0.40654085646697474]","[0, 0.1869182870660505, 0.40654085646697474]",117.48908305041785,0.13802937923804134,0.13802937923804134,96.49737302977242,32.94334714004405,38.26865285995596,1.2679299333123557,35.606,69.14749661705008,37.68213522981546,37.8201646090535,35.5952380952381,36.99399999999999,2010-04-29,39.2
1287,kuvvetli al,"[0, 0, 0.9891107078039929]","[0, 0, 0.6551670962537852]","[0, 0, 1]","[0, 0, 0]","[0, 0, 0]",106.92603555304909,0.465489809379406,0.465489809379406,99.45553539019964,32.79118206176917,38.75681793823082,1.4203894943956308,35.773999999999994,69.35483870967742,38.500591723542406,38.96608153292181,35.71476190476191,37.484,2010-04-30,39.17
1288,kuvvetli al,"[0, 0, 0]","[0, 0, 0]","[0, 0, 1]","[0, 0, 0.5810119633876831]","[0, 0, 0.5810119633876831]",151.52972906220947,0.270455148084487,0.270455148084487,100.0,32.932832381296784,39.121167618703225,1.4734131517634408,36.027,73.58053302433372,38.861547166730325,39.13200231481481,35.93714285714285,37.96,2010-05-03,42.31
1289,kuvvetli al,"[0, 0, 0.6218097447795822]","[0, 0, 0.9158054986494127]","[0, 0, 1]","[0, 0, 0]","[0, 0, 0]",104.33851984312359,1.0552725503821776,1.0552725503821776,81.09048723897911,32.27163003129064,40.33036996870936,1.9187476041473133,36.301,73.32563510392609,40.72100702780712,41.776279578189296,36.17666666666667,38.30800000000001,2010-05-04,40.68
1290,kuvvetli sat,"[0, 0.16937354988399192, 0.41531322505800405]","[0, 0.2894214110615988, 0.7105785889384012]","[0, 0, 1]","[0, 0.6971314179353866, 0.15143429103230668]","[0, 0.6971314179353866, 0.15143429103230668]",85.52892944692006,0.1598044505129792,0.1598044505129792,70.7656612529002,32.3598565972186,41.047143402781394,2.0684016203720925,36.7035,78.4514925373134,40.698895395166026,40.858699845679006,36.58714285714285,39.204,2010-05-05,39.79
1291,al,"[0, 0.9396751740139198, 0.030162412993040136]","[0, 0.7398440556999712, 0.26015594430002875]","[0, 0, 1]","[0.31580846746877556, 0.3683830650624489, 0]","[0.31580846746877556, 0.3683830650624489, 0]",63.00779721500144,-0.2447486709509832,-0.2447486709509832,51.50812064965201,32.59348132382542,41.38051867617457,2.0921517505593195,36.987,69.38943894389439,40.20880474090983,39.96405606995884,36.89285714285714,39.85,2010-05-06,38.13
1292,al,"[0.11600928074245928, 0.7679814385150814, 0]","[0, 0.9373505154613493, 0.06264948453865074]","[0, 0, 1]","[0.8469849276300379, 0, 0]","[0.8469849276300379, 0, 0]",53.13247422693254,-0.6564055644691109,-0.6564055644691109,44.199535962877036,33.02207865740484,41.44992134259515,2.006629210759598,37.236,65.75449569976543,39.08788061590944,38.43147505144033,37.12047619047618,40.23,2010-05-07,37.5
1293,al,"[0, 0.9025522041763335, 0.048723897911833236]","[0, 0.8025135497796221, 0.19748645022037792]","[0, 0.2978215038650731, 0.7554462403373172]","[0.749199022389573, 0, 0]","[0.749199022389573, 0, 0]",59.874322511018896,-0.5806223831720203,-0.5806223831720203,52.43619489559166,33.36818462768485,41.454815372315146,1.9253882725310243,37.4115,57.55446240337317,38.23167047987984,37.65104809670782,37.27857142857143,40.016,2010-05-10,38.21
1294,al,"[0, 0.9118329466357316, 0.04408352668213425]","[0, 0.8311386442089622, 0.16886135579103778]","[0, 0.5125448028673836, 0.2186379928315411]","[0.13894140708571867, 0.7221171858285627, 0]","[0.13894140708571867, 0.7221171858285627, 0]",58.44306778955189,-0.10767831843410393,-0.10767831843410393,52.20417633410671,33.663000183456305,41.40899981654368,1.8442856269255623,37.536,52.18637992831541,38.21998541719953,38.11230709876543,37.41571428571429,39.681999999999995,2010-05-11,38.19
1295,al,"[0, 0.7262180974477943, 0.13689095127610287]","[0, 0.75439851268511, 0.24560148731488993]","[0, 0.18062074186222532, 1]","[0.04741762767490099, 0.905164744650198, 0]","[0.04741762767490099, 0.905164744650198, 0]",62.2800743657445,-0.03112519465972952,-0.03112519465972952,56.84454756380514,34.02552707746394,41.35447292253607,1.7449871059695552,37.69000000000001,60.48448145344437,38.203816809886064,38.172691615226334,37.56809523809524,38.861999999999995,2010-05-12,38.59
1296,al,"[0.19257540603248216, 0.6148491879350356, 0]","[0.18757371837870637, 0.8124262816212936, 0]","[0, 0.3687763713080173, 0.5780590717299567]","[0, 0.8026451654191143, 0.09867741729044283]","[0, 0.8026451654191143, 0.09867741729044283]",40.62131408106468,0.104131569809212,0.104131569809212,40.37122969837589,34.2550773111656,41.43092268883439,1.7085346137306652,37.843,55.78059071729957,38.412052843771036,38.51618441358025,37.71380952380952,38.364000000000004,2010-05-13,37.17
1297,al,"[0.3155452436194892, 0.3689095127610216, 0]","[0.3801965905529434, 0.6198034094470566, 0]","[0, 0.4006872852233673, 0.4982817869415818]","[0.5363158213547152, 0, 0]","[0.5363158213547152, 0, 0]",30.99017047235283,-0.35204068945005673,-0.35204068945005673,34.22273781902554,34.484851511957714,41.439148488042285,1.6557849943058498,37.961999999999996,54.98281786941582,37.742318467227825,37.39027777777777,37.878571428571426,38.124,2010-05-14,36.64
1298,al,"[0.0881670533642695, 0.823665893271461, 0]","[0.11924144803972708, 0.8807585519602729, 0]","[0, 0.7042654028436013, 0]","[0.589427571603982, 0, 0]","[0.589427571603982, 0, 0]",44.037927598013646,-0.3869035378523691,-0.3869035378523691,45.591647331786525,34.6543822183857,41.3886177816143,1.6033894198163303,38.0215,47.39336492890997,37.147931058428505,36.761027520576135,37.924285714285716,37.931999999999995,2010-05-17,37.62
1299,al,"[0, 0.9443155452436209, 0.027842227378189505]","[0, 0.9830536307298985, 0.016946369270101513]","[0, 0.7264637002341919, 0]","[0, 0.866830576037938, 0.06658471198103098]","[0, 0.866830576037938, 0.06658471198103098]",50.847318463505076,0.0702650188286853,0.0702650188286853,51.392111368909475,34.849471886169624,41.281528113830376,1.5314419589668469,38.0655,46.8384074941452,37.40247803672686,37.47274305555555,37.955714285714286,37.76000000000001,2010-05-18,38.12
1300,al,"[0.12761020881670462, 0.7447795823665908, 0]","[0.22102880618014084, 0.7789711938198591, 0]","[0, 0.6404494382022478, 0]","[0, 0.5855971298604014, 0.20720143506979932]","[0, 0.5855971298604014, 0.20720143506979932]",38.94855969099296,0.21865398682895432,0.21865398682895432,43.61948955916477,34.99180273114933,41.30319726885067,1.5027129851669865,38.1475,48.98876404494381,37.789377134570216,38.00803112139917,38.044285714285714,37.641999999999996,2010-05-19,37.45
1301,al,"[0.5475638051044078, 0, 0]","[0.8935657353057448, 0.10643426469425524, 0]","[0, 0.7722488038277515, 0]","[0.10284809412948666, 0.7943038117410267, 0]","[0.10284809412948666, 0.7943038117410267, 0]",5.321713234712762,-0.06751006128163795,-0.06751006128163795,22.62180974477961,35.334001666362035,41.083998333637965,1.3690468255418864,38.209,45.69377990430621,37.60637966004707,37.53886959876543,38.146190476190476,37.628,2010-05-20,35.64
1302,kuvvetli al,"[0.5627329192546573, 0, 0]","[0.7472081524429173, 0.2527918475570827, 0]","[0, 0.8610015174506828, 0]","[0.9042916122924188, 0, 0]","[0.9042916122924188, 0, 0]",12.639592377854136,-0.5935820462114876,-0.5935820462114876,21.863354037267133,35.24542743532747,41.373572564672536,1.4590821736535902,38.3095,43.47496206373293,36.54607690217856,35.952494855967075,38.17285714285715,37.4,2010-05-21,36.02
1303,kuvvetli al,"[0.6202860858257478, 0, 0]","[0.6742125585868621, 0.325787441413138, 0]","[0.8143459915611799, 0.274261603375528, 0]","[0.392418144232675, 0.21516371153465, 0]","[0.392418144232675, 0.21516371153465, 0]",16.2893720706569,-0.25758545347297,-0.25758545347297,18.98569570871261,35.03118886087003,41.469811139129966,1.5330053043476055,38.2505,21.8565400843882,36.26240798433717,36.0048225308642,38.18238095238095,37.094,2010-05-24,36.08
1304,al,"[0.5656697009102728, 0, 0]","[0.5616555245806552, 0.43834447541934485, 0]","[0.19811320754716633, 0.5207547169811335, 0]","[0.1532771160372405, 0.6934457679255189, 0]","[0.1532771160372405, 0.6934457679255189, 0]",21.917223770967244,-0.10061195187262227,-0.10061195187262227,21.71651495448636,34.81494808243696,41.545051917563065,1.6024056750300226,38.18000000000001,28.018867924528337,36.16405073788085,36.06343878600823,38.144285714285715,36.97,2010-05-25,36.29
1305,al,"[0.901170351105331, 0, 0]","[0.8939857081367477, 0.10601429186325233, 0]","[0, 0.6405322415557829, 0]","[0, 0.9693159411884156, 0.015342029405792238]","[0, 0.9693159411884156, 0.015342029405792238]",5.300714593162616,0.01619002249908874,0.01619002249908874,4.941482444733451,34.63327243981292,41.55172756018709,1.6472512191367077,38.09250000000001,31.013306038894573,36.23196455569021,36.248154578189286,38.08000000000001,36.662,2010-05-26,35.0
1306,al,"[0.4035567715458278, 0.19288645690834444, 0]","[0.2283604591314581, 0.7716395408685419, 0]","[0, 0.9576923076923074, 0]","[0.5540135799167926, 0, 0]","[0.5540135799167926, 0, 0]",38.581977043427095,-0.3636575966488351,-0.3636575966488351,29.82216142270861,34.29260876694685,41.77639123305314,1.7818529681205464,38.0345,38.942307692307686,35.56766994232784,35.204012345679004,38.00666666666668,36.296,2010-05-27,37.18
1307,al,"[0.5868673050615603, 0, 0]","[0.3732036139421933, 0.6267963860578066, 0]","[0, 0.8432071269487755, 0]","[0, 0.2233557504922906, 0.3883221247538547]","[0, 0.2233557504922906, 0.3883221247538547]",31.33981930289033,0.4097856789588264,0.4097856789588264,20.656634746921988,34.192286611260535,41.587713388739466,1.7608158993997494,37.89,36.08017817371939,36.43706360087656,36.84684927983539,37.89,35.806,2010-05-28,36.51
1308,kuvvetli al,"[1.0, 0, 0]","[0.0, 0, 0]","[0, 0.797129186602871, 0]","[0, 0.8372186840538554, 0.0813906579730723]","[0, 0.8372186840538554, 0.0813906579730723]",-1.236495837016169,0.08588932721652752,0.08588932721652752,0.0,34.11095768033276,41.46704231966724,1.7514487236510659,37.789,45.071770334928225,36.476392051384295,36.56228137860082,37.85619047619048,36.114000000000004,2010-06-01,34.02
1309,kuvvetli al,"[0.7708082026538007, 0, 0]","[0.8183987528164086, 0.1816012471835914, 0]","[0, 0.9027027027027026, 0]","[1.0, 0, 0]","[1.0, 0, 0]",9.080062359179571,-0.7120199606172832,-0.7120199606172832,11.459589867309964,34.37398131319666,40.93801868680335,1.5628660413349231,37.656,42.432432432432435,35.15186692563786,34.43984696502058,37.72809523809524,36.211999999999996,2010-06-02,34.97
1310,al,"[0.7997587454764781, 0, 0]","[0.8040475852758714, 0.1959524147241286, 0]","[0, 0.7070507960576186, 0]","[0.24725341794296898, 0.505493164114062, 0]","[0.24725341794296898, 0.505493164114062, 0]",9.797620736206431,-0.17604936890624145,-0.17604936890624145,10.012062726176095,34.26717354993117,40.215826450068796,1.4163459286041966,37.24149999999999,32.67626990144046,35.05380142651941,34.877752057613165,37.48285714285714,35.8,2010-06-03,34.85
1311,kuvvetli al,"[1.0, 0, 0]","[0.0, 0, 0]","[0, 0.9459119496855354, 0]","[0.1306620881494149, 0.7386758237011701, 0]","[0.1306620881494149, 0.7386758237011701, 0]",-11.977283203994752,-0.0930340148583184,-0.0930340148583184,0.0,34.17594913147638,39.736050868523634,1.3238337469160104,36.955999999999996,41.352201257861616,34.943908500455024,34.850874485596705,37.13333333333333,35.536,2010-06-04,33.51
1312,kuvvetli al,"[1.0, 0, 0]","[0.8023215759713047, 0, 0]","[0, 0.8908204711616571, 0]","[0.6196847981331257, 0, 0]","[0.6196847981331257, 0, 0]",-2.367650467911045,-0.4412279455618773,-0.4412279455618773,0.0,33.64508556873641,39.77291443126358,1.4590068720302791,36.709,42.72948822095857,34.170722544327305,33.72949459876543,36.855714285714285,35.506,2010-06-07,33.5
1313,kuvvetli al,"[0.8864926220204313, 0, 0]","[0.7465386594379316, 0.25346134056206837, 0]","[0, 0.7512233622730855, 0]","[0.3858346994890816, 0.22833060102183678, 0]","[0.3858346994890816, 0.22833060102183678, 0]",12.673067028103418,-0.2747220075349972,-0.2747220075349972,5.675368898978433,33.158680941740265,39.79731905825974,1.5806281229808274,36.478,33.78058405682714,33.80905842728808,33.53433641975308,36.556666666666665,34.772,2010-06-08,34.0
1314,al,"[0.8637911464245173, 0, 0]","[0.6522512180962798, 0.34774878190372016, 0]","[0, 0.6413793103448273, 0]","[0, 0.9872517265797337, 0.0063741367101331605]","[0, 0.9872517265797337, 0.0063741367101331605]",17.387439095186007,0.006726451502586883,0.006726451502586883,6.810442678774135,32.9387958106128,39.61720418938721,1.5900972330415255,36.27800000000001,31.034482758620683,33.91201711845627,33.918743569958856,36.336190476190474,34.17,2010-06-09,34.1
1315,al,"[0.804767309875142, 0, 0]","[0.5193591693877392, 0.48064083061226076, 0]","[0, 0.8254787676935874, 0]","[0, 0.9001916315929951, 0.049904184203502455]","[0, 0.9001916315929951, 0.049904184203502455]",24.03204153061304,0.052662515739172015,0.052662515739172015,9.761634506242896,32.77979449551659,39.355205504483415,1.5655740497540058,36.0675,35.636969192339684,34.013380436935726,34.0660429526749,36.16952380952381,34.166,2010-06-10,34.36
1316,al,"[0.6163450624290585, 0, 0]","[0.219512763190763, 0.780487236809237, 0]","[0, 0.8990291262135921, 0]","[0, 0.7972291916532009, 0.1013854041733995]","[0, 0.7972291916532009, 0.1013854041733995]",39.02436184046185,0.10698923403359116,0.10698923403359116,19.182746878547075,32.79711904520946,38.92888095479054,1.45994331180502,35.86300000000001,42.5242718446602,34.200283142509605,34.307272376543196,35.973809523809535,33.992000000000004,2010-06-11,35.19
1317,al,"[0.4619750283768454, 0.07604994324630923, 0]","[0, 0.9266281172683835, 0.07337188273161659]","[0, 0.9261296660117887, 0]","[0, 0.42131811484908693, 0.28934094257545656]","[0, 0.42131811484908693, 0.28934094257545656]",53.66859413658083,0.3053335544015852,0.3053335544015852,26.90124858115773,32.67351999096526,38.629480009034744,1.4180857185879692,35.6515,41.84675834970528,34.73395399703874,35.039287551440324,35.79142857142857,33.89399999999999,2010-06-14,35.87
1318,al,"[0.24404086265607305, 0.5119182746878539, 0]","[0, 0.5646387995472287, 0.4353612004527713]","[0, 0.7625570776255711, 0]","[0, 0.277096714726467, 0.3614516426367665]","[0, 0.277096714726467, 0.3614516426367665]",71.76806002263856,0.381429996765128,0.381429996765128,37.79795686719635,32.61815491212488,38.48684508787511,1.3973071847024372,35.55249999999999,45.93607305936072,35.34652782216491,35.72795781893004,35.62952380952381,34.23,2010-06-15,36.83
1319,sat,"[0.10329171396140709, 0.7934165720771859, 0]","[0, 0.3144773987924475, 0.6855226012075525]","[0, 0.6735551663747813, 0]","[0, 0.059497335766770985, 0.4702513321166145]","[0, 0.059497335766770985, 0.4702513321166145]",84.27613006037762,0.4962433225633162,0.4962433225633162,44.835414301929646,32.68987721164886,38.33812278835114,1.3448203754053034,35.514,48.16112084063047,36.1464392906054,36.642682613168716,35.56761904761905,34.70399999999999,2010-06-16,37.45
1320,kuvvetli sat,"[0.15777525539160067, 0.6844494892167987, 0]","[0, 0.35553351339237904, 0.644466486607621]","[0, 0.2699729486023446, 0.8250676284941385]","[0, 0.12353823249989102, 0.4382308837500545]","[0, 0.12353823249989102, 0.4382308837500545]",82.22332433038105,0.4624530223511556,0.4624530223511556,42.11123723041997,32.781574865699504,38.1674251343005,1.2823453020478577,35.4745,58.250676284941385,36.849339673122095,37.31179269547325,35.57666666666667,35.27,2010-06-17,37.21
1321,al,"[0.09194097616345076, 0.8161180476730985, 0]","[0, 0.22402501246319814, 0.7759749875368018]","[0, 0.5433368310598103, 0.14165792235047406]","[0, 0.6598607626896201, 0.1700696186551899]","[0, 0.6598607626896201, 0.1700696186551899]",88.79874937684009,0.17946980022078662,0.17946980022078662,45.40295119182746,32.787563957511146,38.094436042488866,1.2635409726137432,35.44100000000001,51.41657922350474,37.04381337879156,37.22328317901235,35.56857142857143,35.94,2010-06-18,37.5
1322,al,"[0.035187287173666565, 0.9296254256526669, 0]","[0, 0.17867069091924237, 0.8213293090807576]","[0, 0.44615384615384557, 0.3846153846153861]","[0, 0.6961676870571208, 0.15191615647143958]","[0, 0.6961676870571208, 0.15191615647143958]",91.06646545403788,0.16031294988387398,0.16031294988387398,48.24063564131667,32.60309329688031,38.254906703119715,1.3456698586284277,35.42900000000001,53.84615384615386,37.289796360815714,37.45010931069959,35.5252380952381,36.51000000000001,2010-06-21,37.75
1323,al,"[0.047353760445681986, 0.9052924791086361, 0]","[0, 0.5351765564334136, 0.46482344356658645]","[0, 0, 1]","[0, 0.7001177686037678, 0.14994111569811608]","[0, 0.7001177686037678, 0.14994111569811608]",73.24117217832932,0.15822874356990013,0.15822874356990013,47.6323119777159,32.514406430120765,38.52959356987925,1.4321874142282092,35.52200000000001,75.21739130434781,37.537945381944496,37.696174125514396,35.52761904761905,36.972,2010-06-22,36.92
1324,al,"[0.05882352941176421, 0.8823529411764716, 0]","[0, 0.7220503405129197, 0.2779496594870803]","[0, 0, 1]","[0.2237636118270825, 0.552472776345835, 0]","[0.2237636118270825, 0.552472776345835, 0]",63.89748297435401,-0.15932415808070033,-0.15932415808070033,47.05882352941179,32.544995617331104,38.6720043826689,1.4588116107947158,35.60850000000001,72.41935483870971,37.20473953873913,37.04541538065843,35.62809523809525,37.348,2010-06-23,36.46
1325,al,"[0.06876227897839073, 0.8624754420432186, 0]","[0, 0.9285660167291124, 0.07143398327088761]","[0, 0.0008683068017359119, 1]","[0.350563886282836, 0.29887222743432795, 0]","[0.350563886282836, 0.29887222743432795, 0]",53.57169916354438,-0.24960848450494666,-0.24960848450494666,46.561886051080464,32.5777328106412,38.723267189358815,1.46322247112324,35.65050000000001,64.9782923299566,36.80316429726215,36.5535558127572,35.67095238095238,37.366,2010-06-24,35.87
1326,al,"[0.06483300589390922, 0.8703339882121816, 0]","[0, 0.9276968428741141, 0.07230315712588592]","[0, 0, 1]","[0.4494947001551247, 0.10101059968975054, 0]","[0.4494947001551247, 0.10101059968975054, 0]",53.615157856294296,-0.32004919870212944,-0.32004919870212944,46.75834970530454,32.60242531107985,38.71557468892016,1.4555117566286473,35.659000000000006,74.46102819237149,36.299987470307066,35.97993827160494,35.689047619047635,37.168,2010-06-25,35.88
1327,al,"[0.178781925343811, 0.642436149312378, 0]","[0.03787286012627447, 0.9621271398737256, 0]","[0, 0, 1]","[0.25404629842297904, 0.49190740315404197, 0]","[0.25404629842297904, 0.49190740315404197, 0]",48.10635699368628,-0.1808860353980961,-0.1808860353980961,41.06090373280945,32.73203514403447,38.67296485596553,1.4145070742692998,35.7025,67.92738275340389,36.07352363827874,35.89263760288065,35.669047619047625,36.9,2010-06-28,35.59
1328,al,"[0.26522593320235915, 0.46954813359528175, 0]","[0.09101761695150713, 0.9089823830484929, 0]","[0, 0, 1]","[0.24775439548011963, 0.5044912090397607, 0]","[0.24775439548011963, 0.5044912090397607, 0]",45.44911915242464,-0.1764060749125136,-0.1764060749125136,36.73870333988204,32.69850852824432,38.57649147175569,1.3995197484550868,35.6375,65.359477124183,35.81280010783432,35.63639403292181,35.710952380952385,36.576,2010-06-29,35.37
1329,al,"[0.33988212180746613, 0.3202357563850677, 0]","[0.14499239104068992, 0.85500760895931, 0]","[0, 0.12773375594294806, 1]","[0.22975894781504805, 0.540482104369904, 0]","[0.22975894781504805, 0.540482104369904, 0]",42.750380447965505,-0.16359295697473894,-0.16359295697473894,33.00589390962669,32.75342003562083,38.4295799643792,1.351466649704372,35.59150000000001,61.8066561014263,35.57403534380601,35.41044238683127,35.635238095238094,36.144,2010-06-30,35.18
1330,al,"[0.22943722943722833, 0.5411255411255433, 0]","[0.1340197271434441, 0.8659802728565559, 0]","[0, 0.2778309409888371, 0.8054226475279073]","[0.20654696611789977, 0.5869060677642004, 0]","[0.20654696611789977, 0.5869060677642004, 0]",43.299013642827795,-0.14706556268088633,-0.14706556268088633,38.528138528138584,32.831058113546554,38.486941886453465,1.346638993549262,35.659000000000006,58.05422647527907,35.36156530547924,35.21449974279835,35.58095238095239,35.834,2010-07-01,35.28
1331,al,"[0.21212121212121146, 0.575757575757577, 0]","[0.1245481281467795, 0.8754518718532205, 0]","[0, 0.6035523978685603, 0]","[0.07351593870040588, 0.8529681225991882, 0]","[0.07351593870040588, 0.8529681225991882, 0]",43.772593592661025,-0.0523448157782056,-0.0523448157782056,39.39393939393943,32.8633558595749,38.475644140425096,1.3362591144881415,35.6695,49.91119005328599,35.317584013309066,35.26523919753086,35.63619047619048,35.578,2010-07-02,35.32
1332,al,"[0.5930735930735939, 0, 0]","[0.4810007873431693, 0.5189992126568307, 0]","[0, 0.8336633663366314, 0]","[0.016655033436063667, 0.9666899331278727, 0]","[0.016655033436063667, 0.9666899331278727, 0]",25.94996063284153,-0.011858716251225587,-0.011858716251225587,20.346320346320308,33.09017265643168,38.29182734356832,1.2384892112230086,35.69099999999999,44.158415841584215,35.31888675123064,35.30702803497942,35.650952380952376,35.46,2010-07-06,34.44
1333,al,"[0.3679653679653672, 0.26406926406926556, 0]","[0.33639832107518247, 0.6636016789248176, 0]","[0, 0.668765133171917, 0]","[0.37117869821986915, 0.25764260356026175, 0]","[0.37117869821986915, 0.25764260356026175, 0]",33.18008394624088,-0.2642866420884857,-0.2642866420884857,31.60173160173164,33.33945451839845,38.22354548160155,1.1628788007626412,35.7815,31.719128329297924,34.844977228508235,34.58069058641975,35.67333333333333,35.348,2010-07-07,34.96
1334,al,"[0.2094117647058822, 0.5811764705882356, 0]","[0.2803201180016495, 0.7196798819983505, 0]","[1, 0.028701594533031737, 0]","[0.019673684455688917, 0.9606526310886222, 0]","[0.019673684455688917, 0.9606526310886222, 0]",35.983994099917524,-0.01400805603133648,-0.01400805603133648,39.52941176470589,33.51507346242919,38.1419265375708,1.1016316845575265,35.8285,15.717539863325793,34.90699931117537,34.89299125514403,35.717619047619046,35.118,2010-07-08,35.18
1335,al,"[0, 0.6752941176470599, 0.16235294117647]","[0, 0.956956250634462, 0.04304374936553799]","[0.40899357601712333, 0.43640256959315066, 0]","[0, 0.7009954858764865, 0.14950225706175674]","[0, 0.7009954858764865, 0.14950225706175674]",52.1521874682769,0.07418949677504116,0.07418949677504116,58.1176470588235,33.70429145919715,38.04870854080285,1.0343850194299289,35.8765,25.910064239828767,35.05420556495335,35.12839506172839,35.787142857142854,35.036,2010-07-09,35.97
1336,al,"[0, 0.8729411764705898, 0.06352941176470508]","[0.08403717316216444, 0.9159628268378356, 0]","[0.5217391304347743, 0.3913043478260903, 0]","[0, 0, 0.5600787833707611]","[0, 0, 0.5600787833707611]",45.798141341891785,0.2779353563571263,0.2779353563571263,53.176470588235254,33.9016359439591,37.9593640560409,0.9661257409718584,35.9305,24.782608695652257,35.548016289733404,35.82595164609053,35.84333333333333,35.036,2010-07-12,35.76
1337,al,"[0, 0.6470588235294116, 0.1764705882352942]","[0.005520259815958042, 0.994479740184042, 0]","[0, 0.707392996108951, 0]","[0, 0.5772817333325742, 0.21135913333371295]","[0, 0.5772817333325742, 0.21135913333371295]",49.7239870092021,0.10488555857962467,0.10488555857962467,58.82352941176471,34.0183401675412,38.003659832458794,0.9488856345041914,36.011,32.684824902723776,35.66232123154383,35.76720679012345,35.93238095238095,35.174,2010-07-13,36.0
1338,al,"[0, 0.9670588235294147, 0.016470588235292637]","[0.19060509557172906, 0.8093949044282709, 0]","[0, 0.8867256637168146, 0]","[0, 0.5441455330246511, 0.22792723348767446]","[0, 0.5441455330246511, 0.22792723348767446]",40.46974522141355,0.11310736764858832,0.11310736764858832,50.82352941176463,34.048472431394444,38.03052756860557,0.948108366002648,36.0395,37.168141592920364,35.84440292041725,35.95751028806584,35.999047619047616,35.262,2010-07-14,35.66
1339,al,"[0.09647058823529335, 0.8070588235294133, 0]","[0.31944504525390316, 0.6805549547460968, 0]","[0, 0.8139534883720924, 0]","[0.05495842522906485, 0.8900831495418703, 0]","[0.05495842522906485, 0.8900831495418703, 0]",34.02774773730484,-0.039131495767186664,-0.039131495767186664,45.17647058823533,34.086351511783704,38.005648488216295,0.933165946769666,36.046,44.65116279069769,35.744969973133436,35.70583847736625,36.037619047619046,35.574,2010-07-15,35.42
1340,al,"[0.8117647058823536, 0, 0]","[0.4280170805387815, 0, 0]","[0, 0.7037037037037038, 0]","[0.1486917125110612, 0.7026165749778777, 0]","[0.1486917125110612, 0.7026165749778777, 0]",-6.850801414234735,-0.1058714672862422,-0.1058714672862422,9.411764705882321,34.151554025562675,37.82344597443733,0.8742599878272997,35.9875,47.407407407407405,35.56974106605168,35.463869598765434,36.02761904761904,35.714,2010-07-16,33.9
1341,kuvvetli al,"[0.7976470588235296, 0, 0]","[0.9591494045198384, 0, 0]","[0, 0.8149532710280372, 0]","[0.7199241539783646, 0, 0]","[0.7199241539783646, 0, 0]",-0.4892791511177232,-0.5126003677631061,-0.5126003677631061,10.117647058823524,33.94895511355434,37.82304488644564,0.922402326878884,35.886,44.62616822429907,34.66939049121989,34.15679012345679,35.960476190476186,35.762,2010-07-19,33.93
1342,kuvvetli al,"[0.5764705882352947, 0, 0]","[0.6946777762473785, 0.3053222237526215, 0]","[0, 0.786569872958257, 0]","[0.4307933873416634, 0.13841322531667324, 0]","[0.4307933873416634, 0.13841322531667324, 0]",15.266111187631076,-0.3067334906891972,-0.3067334906891972,21.17647058823526,33.819618691930394,37.62138130806961,0.905181575271242,35.7205,34.664246823956425,34.27069954007191,33.96396604938271,35.79142857142857,35.348,2010-07-20,34.4
1343,al,"[0.8823529411764706, 0, 0]","[0.5828037771386412, 0, 0]","[0, 0.8586466165413549, 0]","[0.023806532175287366, 0.9523869356494252, 0]","[0.023806532175287366, 0.9523869356494252, 0]",-4.9968773128474036,-0.016950726101882196,-0.016950726101882196,5.882352941176473,33.91281659218006,37.17118340781993,0.7758016227714001,35.54199999999999,36.46616541353387,34.34042037630764,34.32346965020576,35.635238095238094,34.982,2010-07-21,33.75
1344,al,"[0.7270588235294126, 0, 0]","[0.8034726124935381, 0.196527387506462, 0]","[0, 0.8785714285714283, 0]","[0.25322290193572944, 0.49355419612854107, 0]","[0.25322290193572944, 0.49355419612854107, 0]",9.8263693753231,-0.18029976066367226,-0.18029976066367226,13.647058823529372,33.763368544028424,36.98563145597156,0.7672054552245546,35.37449999999999,43.03571428571429,34.022056447906465,33.84175668724279,35.487619047619035,34.662,2010-07-22,34.08
1345,al,"[0.8870588235294109, 0, 0]","[0.9390902759978852, 0.06090972400211477, 0]","[0, 0.9024390243902443, 0]","[0.03278110510698497, 0.9344377897860301, 0]","[0.03278110510698497, 0.9344377897860301, 0]",3.0454862001057386,-0.01680360653352153,-0.01680360653352153,5.6470588235294565,33.644266123369675,36.78773387663031,0.7484447031572947,35.215999999999994,37.560975609756106,34.053300520113766,34.036496913580244,35.297142857142845,34.28,2010-07-23,33.74
